Wiki URL,Country,Plant name,Plant name (local script),Unit name,Fuel,Capacity elec. (MW),Status,Technology,CHP,Start year,Retired year,Planned retire,Owner,Parent,Latitude,Longitude,Location accuracy,Region,City,"Local area (taluk, county)","Major area (prefecture, district)","Subnational unit (province, state)",Other IDs (location),Other IDs (unit),Other plant names,"Captive [heat, power, both]",Captive industry type,"Captive non-industry use [heat, power, both, none]",GEM location ID,GEM unit ID
https://www.gem.wiki/Huadian_Shunde_Longjiang_Distributed_Gas_power_station,China,Huadian Shunde Longjiang Distributed Gas power station,华电顺德龙江燃气分布式能源站,1-1,NG,76,proposed,CC,Y,2024,NA,NA,Huadian Power International Corporation Limited [100%],"Huadian International Power Co., Ltd. [100%]",22.870053,113.009387,exact,East Asia,Foshan,NA,Shunde District,Guangdong,NA,NA,NA,NA,NA,NA,L405715,G405261
https://www.gem.wiki/Huadian_Shunde_Longjiang_Distributed_Gas_power_station,China,Huadian Shunde Longjiang Distributed Gas power station,华电顺德龙江燃气分布式能源站,1-2,NG,76,proposed,CC,Y,2024,NA,NA,Huadian Power International Corporation Limited [100%],"Huadian International Power Co., Ltd. [100%]",22.870053,113.009387,exact,East Asia,Foshan,NA,Shunde District,Guangdong,NA,NA,NA,NA,NA,NA,L405715,G405262
https://www.gem.wiki/Huadian_Shunde_Longjiang_Distributed_Gas_power_station,China,Huadian Shunde Longjiang Distributed Gas power station,华电顺德龙江燃气分布式能源站,2-1,NG,500,proposed,CC,Y,2023,NA,NA,Huadian Power International Corporation Limited [100%],"Huadian International Power Co., Ltd. [100%]",22.870053,113.009387,exact,East Asia,Foshan,NA,Shunde District,Guangdong,NA,NA,NA,NA,NA,NA,L405715,G405263
https://www.gem.wiki/Huadian_Tianjin_Beichen_Distributed_Gas_power_station,China,Huadian Tianjin Beichen Distributed Gas power station,华电天津北宸分布式能源站,1,NG,60,operating,CC,Y,2018,NA,NA,"Huadian Fuxin Energy Co., Ltd. [80%]; Tianjin Beichen Science and Technology Park Corporation [14%]; Hebei Yuanchen Industrial Group Co., Ltd. [6%]","China Huadian Corporation [80%]; Tianjin Chenrong Investment Holding Co., Ltd. [14%]; Hebei Yuanchen Industrial Group Co., Ltd. [6%]",39.300646,117.190542,exact,East Asia,NA,NA,Beichen Economic and Technological Development Zone,Tianjin,NA,NA,NA,NA,NA,NA,L405716,G405687
https://www.gem.wiki/Huadian_Tianjin_Beichen_Distributed_Gas_power_station,China,Huadian Tianjin Beichen Distributed Gas power station,华电天津北宸分布式能源站,2,NG,60,operating,CC,Y,2018,NA,NA,"Huadian Fuxin Energy Co., Ltd. [80%]; Tianjin Beichen Science and Technology Park Corporation [14%]; Hebei Yuanchen Industrial Group Co., Ltd. [6%]","China Huadian Corporation [80%]; Tianjin Chenrong Investment Holding Co., Ltd. [14%]; Hebei Yuanchen Industrial Group Co., Ltd. [6%]",39.300646,117.190542,exact,East Asia,NA,NA,Beichen Economic and Technological Development Zone,Tianjin,NA,NA,NA,NA,NA,NA,L405716,G405688
https://www.gem.wiki/Huadian_Tianjin_Fuyuan_Thermal_power_station,China,Huadian Tianjin Fuyuan Thermal power station,华电天津福源热电厂,1-1,NG,200,operating,CC,Y,2014,NA,NA,Huadian Power International Corporation Limited [100%],"Huadian International Power Co., Ltd. [100%]",39.434616,116.983947,exact,East Asia,NA,NA,Wuqiing District,Tianjin,NA,NA,Huadian Tianjin Wuqing Distributed Energy Project,NA,NA,NA,L405717,G405690
https://www.gem.wiki/Huadian_Tianjin_Fuyuan_Thermal_power_station,China,Huadian Tianjin Fuyuan Thermal power station,华电天津福源热电厂,1-2,NG,200,operating,CC,Y,2014,NA,NA,Huadian Power International Corporation Limited [100%],"Huadian International Power Co., Ltd. [100%]",39.434616,116.983947,exact,East Asia,NA,NA,Wuqiing District,Tianjin,NA,NA,Huadian Tianjin Wuqing Distributed Energy Project,NA,NA,NA,L405717,G405691
https://www.gem.wiki/Huadian_Tianjin_Fuyuan_Thermal_power_station,China,Huadian Tianjin Fuyuan Thermal power station,华电天津福源热电厂,2-1,NG,600,proposed,not found,not found,not found,NA,NA,Huadian Power International Corporation Limited [100%],"Huadian International Power Co., Ltd. [100%]",39.434616,116.983947,exact,East Asia,NA,NA,Wuqiing District,Tianjin,NA,NA,Huadian Tianjin Wuqing Distributed Energy Project,NA,NA,NA,L405717,G405692
https://www.gem.wiki/Huadian_Tianjin_Nanjiang_Thermal_power_station,China,Huadian Tianjin Nanjiang Thermal power station,华电天津南疆热电厂,1,NG,930,operating,CC,Y,2019,NA,NA,"Huadian Power International Corporation Limited [65%]; Tianjin Gas Group Co., Ltd. [20%]; Tianjin TEDA Urban Development Group Co., Ltd. [15%]","Huadian International Power Co., Ltd. [65%]; Tianjin State-owned Capital Investment Operation Co., Ltd. [20%]; Tianjin TEDA Urban Development Group Co., Ltd. [15%]",38.958533,117.576068,exact,East Asia,NA,NA,Binhai New District,Tianjin,NA,NA,NA,NA,NA,NA,L405748,G405689
https://www.gem.wiki/Huadian_Wangting_power_station,China,Huadian Wangting power station,华电望亭发电厂,1-1,NG,390,operating,CC,Y,2005,NA,NA,"Shanghai Huadian Electric Power Development Co., Ltd. [55%]; Shanghai Electric Power Co., Ltd. [45%]","China Huadian Group Corporation [44%]; PetroChina Company Limited [11%]; Shanghai Electric Power Co., Ltd. [45%]",31.44435,120.437,exact,East Asia,Suzhou,Xiangcheng,NA,Jiangsu,NA,NA,NA,NA,NA,NA,L100990,G405527
https://www.gem.wiki/Huadian_Wangting_power_station,China,Huadian Wangting power station,华电望亭发电厂,1-2,NG,390,operating,CC,Y,2005,NA,NA,"Shanghai Huadian Electric Power Development Co., Ltd. [55%]; Shanghai Electric Power Co., Ltd. [45%]","China Huadian Group Corporation [44%]; PetroChina Company Limited [11%]; Shanghai Electric Power Co., Ltd. [45%]",31.44435,120.437,exact,East Asia,Suzhou,Xiangcheng,NA,Jiangsu,NA,NA,NA,NA,NA,NA,L100990,G405528
https://www.gem.wiki/Huadian_Wangting_power_station,China,Huadian Wangting power station,华电望亭发电厂,2-1,NG,485,construction,CC,not found,2023,NA,NA,"Shanghai Huadian Electric Power Development Co., Ltd. [55%]; Shanghai Electric Power Co., Ltd. [45%]","China Huadian Group Corporation [44%]; PetroChina Company Limited [11%]; Shanghai Electric Power Co., Ltd. [45%]",31.44435,120.437,exact,East Asia,Suzhou,Xiangcheng,NA,Jiangsu,NA,NA,NA,NA,NA,NA,L100990,G405529
https://www.gem.wiki/Huadian_Wangting_power_station,China,Huadian Wangting power station,华电望亭发电厂,2-2,NG,485,construction,CC,not found,2023,NA,NA,"Shanghai Huadian Electric Power Development Co., Ltd. [55%]; Shanghai Electric Power Co., Ltd. [45%]","China Huadian Group Corporation [44%]; PetroChina Company Limited [11%]; Shanghai Electric Power Co., Ltd. [45%]",31.44435,120.437,exact,East Asia,Suzhou,Xiangcheng,NA,Jiangsu,NA,NA,NA,NA,NA,NA,L100990,G405530
https://www.gem.wiki/Huadian_Wuchang_Gas_Thermal_power_station,China,Huadian Wuchang Gas Thermal power station,华电武昌燃机热电厂,1,NG,185,operating,CC,Y,2010,NA,NA,"Huadian Hubei Power Generation Co., Ltd. [100%]","Huadian International Power Co., Ltd. [83%]; Other [17%]",30.579805,114.312095,exact,East Asia,Wuhan,NA,NA,Hubei,NA,NA,NA,NA,NA,NA,L405719,G405465
https://www.gem.wiki/Huadian_Wuchang_Gas_Thermal_power_station,China,Huadian Wuchang Gas Thermal power station,华电武昌燃机热电厂,2,NG,185,operating,CC,Y,2015,NA,NA,"Huadian Hubei Power Generation Co., Ltd. [100%]","Huadian International Power Co., Ltd. [83%]; Other [17%]",30.579805,114.312095,exact,East Asia,Wuhan,NA,NA,Hubei,NA,NA,NA,NA,NA,NA,L405719,G405466
https://www.gem.wiki/Huadian_Wujiang_Gas_power_station,China,Huadian Wujiang Gas power station,华电吴江热电厂,1,NG,180,operating,CC,Y,2013,NA,NA,"Shanghai Huadian Electric Power Development Co., Ltd. [60%]; Jiangsu Electric Power Development Co., Ltd. [40%]","China Huadian Group Corporation [48%]; PetroChina Company Limited [12%]; Jiangsu Electric Power Development Co., Ltd. [40%]",30.973956,120.628798,exact,East Asia,Suzhou,Wujiang,NA,Jiangsu,NA,NA,NA,NA,NA,NA,L405720,G405511
https://www.gem.wiki/Huadian_Wujiang_Gas_power_station,China,Huadian Wujiang Gas power station,华电吴江热电厂,2,NG,180,operating,CC,Y,2013,NA,NA,"Shanghai Huadian Electric Power Development Co., Ltd. [60%]; Jiangsu Electric Power Development Co., Ltd. [40%]","China Huadian Group Corporation [48%]; PetroChina Company Limited [12%]; Jiangsu Electric Power Development Co., Ltd. [40%]",30.973956,120.628798,exact,East Asia,Suzhou,Wujiang,NA,Jiangsu,NA,NA,NA,NA,NA,NA,L405720,G405512
https://www.gem.wiki/Huadian_Xianghe_Gas_Energy_Station,China,Huadian Xianghe Gas Energy Station,华电香河燃气能源站,1,NG,200,proposed,CC,Y,not found,NA,NA,Huadian Power International Corporation Limited [100%],"Huadian International Power Co., Ltd. [100%]",39.851084,116.980936,approximate,East Asia,Langfang,NA,Xianghe,Hebei,NA,NA,NA,NA,NA,NA,L405721,G405435
https://www.gem.wiki/Huadian_Xianghe_Gas_Energy_Station,China,Huadian Xianghe Gas Energy Station,华电香河燃气能源站,2,NG,200,proposed,CC,Y,not found,NA,NA,Huadian Power International Corporation Limited [100%],"Huadian International Power Co., Ltd. [100%]",39.851084,116.980936,approximate,East Asia,Langfang,NA,Xianghe,Hebei,NA,NA,NA,NA,NA,NA,L405721,G405436
https://www.gem.wiki/Huadian_Xiangyang_Fancheng_Gas_Thermal_power_station,China,Huadian Xiangyang Fancheng Gas Thermal power station,华电襄阳樊城燃机热电厂,1,NG,122.8,operating,CC,Y,2021,NA,NA,"Huadian Hubei Power Generation Co., Ltd. [51%]; Xiangyang Xiangtou Energy Investment Development Co., Ltd. [29%]; Xiangyang China Resources Gas Co., Ltd. [20%]","Huadian International Power Co., Ltd. [42.3%]; Other [8.7%]; Hanjiang State-owned Capital Investment Group Co., Ltd. [29%]; Xiangfan China Resources Gas (Hong Kong) Limited [14.2%]; Hanjiang State-owned Capital Investment Group Co., Ltd. [5.8%]",32.07576,112.086038,exact,East Asia,Xianyang,NA,Fancheng,Hubei,NA,NA,NA,NA,NA,NA,L405722,G405467
https://www.gem.wiki/Huadian_Xiangyang_Fancheng_Gas_Thermal_power_station,China,Huadian Xiangyang Fancheng Gas Thermal power station,华电襄阳樊城燃机热电厂,2,NG,122.8,operating,CC,Y,2021,NA,NA,"Huadian Hubei Power Generation Co., Ltd. [51%]; Xiangyang Xiangtou Energy Investment Development Co., Ltd. [29%]; Xiangyang China Resources Gas Co., Ltd. [20%]","Huadian International Power Co., Ltd. [42.3%]; Other [8.7%]; Hanjiang State-owned Capital Investment Group Co., Ltd. [29%]; Xiangfan China Resources Gas (Hong Kong) Limited [14.2%]; Hanjiang State-owned Capital Investment Group Co., Ltd. [5.8%]",32.07576,112.086038,exact,East Asia,Xianyang,NA,Fancheng,Hubei,NA,NA,NA,NA,NA,NA,L405722,G405468
https://www.gem.wiki/Huadian_Yangzhou_Gas_power_station,China,Huadian Yangzhou Gas power station,华电扬州燃机电厂,1,NG,475,operating,CC,Y,2017,NA,NA,"Huadian Jiangsu Energy Co., Ltd. [55.3%]; Yangzhou Yangzijiang Investment Development Group Co., Ltd. [23.2%]; Taizhou Taineng Investment Management Co., Ltd. [16.3%]; other [5.2%]","China Huadian Group Corporation [44.2%]; PetroChina Company Limited [11.1%]; Yangzhou Urban and Rural Construction State-owned Assets Holding (Group) Co., Ltd. [23.2%]; Taizhou Urban Construction Investment Group Co., Ltd. [16.3%]; Other [5.2%]",32.42998,119.4759,exact,East Asia,Yangzhou,NA,NA,Jiangsu,NA,NA,NA,NA,NA,NA,L405723,G405521
https://www.gem.wiki/Huadian_Yangzhou_Gas_power_station,China,Huadian Yangzhou Gas power station,华电扬州燃机电厂,2,NG,475,operating,CC,Y,2017,NA,NA,"Huadian Jiangsu Energy Co., Ltd. [55.3%]; Yangzhou Yangzijiang Investment Development Group Co., Ltd. [23.2%]; Taizhou Taineng Investment Management Co., Ltd. [16.3%]; other [5.2%]","China Huadian Group Corporation [44.2%]; PetroChina Company Limited [11.1%]; Yangzhou Urban and Rural Construction State-owned Assets Holding (Group) Co., Ltd. [23.2%]; Taizhou Urban Construction Investment Group Co., Ltd. [16.3%]; Other [5.2%]",32.42998,119.4759,exact,East Asia,Yangzhou,NA,NA,Jiangsu,NA,NA,NA,NA,NA,NA,L405723,G405522
https://www.gem.wiki/Huadian_Yizheng_Thermal_power_station,China,Huadian Yizheng Thermal power station,华电仪征热电厂,1-1,NG,200,operating,CC,Y,2012,NA,NA,"Jiangsu Electric Power Development Co., Ltd. [48%]; PetroChina Kunlun Gas Co., Ltd. [20%]; Yizheng Yangzi Investment Development Co., Ltd. [16%]; Yangzhou Chemical Industry Investment Development Co., Ltd. [16%]","Jiangsu Electric Power Development Co., Ltd. [48%]; Kunlun Energy Company Limited [20%]; Yizheng Yangzi Investment Development Co., Ltd. [16%]; Yangzhou Chemical Industry Investment Development Co., Ltd. [16%]",32.287236,119.054979,exact,East Asia,Yangzhou,Yizheng,NA,Jiangsu,NA,NA,NA,NA,NA,NA,L405753,G405501
https://www.gem.wiki/Huadian_Yizheng_Thermal_power_station,China,Huadian Yizheng Thermal power station,华电仪征热电厂,1-2,NG,200,operating,CC,Y,2012,NA,NA,"Jiangsu Electric Power Development Co., Ltd. [48%]; PetroChina Kunlun Gas Co., Ltd. [20%]; Yizheng Yangzi Investment Development Co., Ltd. [16%]; Yangzhou Chemical Industry Investment Development Co., Ltd. [16%]","Jiangsu Electric Power Development Co., Ltd. [48%]; Kunlun Energy Company Limited [20%]; Yizheng Yangzi Investment Development Co., Ltd. [16%]; Yangzhou Chemical Industry Investment Development Co., Ltd. [16%]",32.287236,119.054979,exact,East Asia,Yangzhou,Yizheng,NA,Jiangsu,NA,NA,NA,NA,NA,NA,L405753,G405502
https://www.gem.wiki/Huadian_Yizheng_Thermal_power_station,China,Huadian Yizheng Thermal power station,华电仪征热电厂,1-3,NG,200,operating,CC,Y,2012,NA,NA,"Jiangsu Electric Power Development Co., Ltd. [48%]; PetroChina Kunlun Gas Co., Ltd. [20%]; Yizheng Yangzi Investment Development Co., Ltd. [16%]; Yangzhou Chemical Industry Investment Development Co., Ltd. [16%]","Jiangsu Electric Power Development Co., Ltd. [48%]; Kunlun Energy Company Limited [20%]; Yizheng Yangzi Investment Development Co., Ltd. [16%]; Yangzhou Chemical Industry Investment Development Co., Ltd. [16%]",32.287236,119.054979,exact,East Asia,Yangzhou,Yizheng,NA,Jiangsu,NA,NA,NA,NA,NA,NA,L405753,G405503
https://www.gem.wiki/Huadian_Yizheng_Thermal_power_station,China,Huadian Yizheng Thermal power station,华电仪征热电厂,2-1,NG,200,shelved,CC,Y,not found,NA,NA,"Jiangsu Electric Power Development Co., Ltd. [48%]; PetroChina Kunlun Gas Co., Ltd. [20%]; Yizheng Yangzi Investment Development Co., Ltd. [16%]; Yangzhou Chemical Industry Investment Development Co., Ltd. [16%]","Jiangsu Electric Power Development Co., Ltd. [48%]; Kunlun Energy Company Limited [20%]; Yizheng Yangzi Investment Development Co., Ltd. [16%]; Yangzhou Chemical Industry Investment Development Co., Ltd. [16%]",32.287236,119.054979,exact,East Asia,Yangzhou,Yizheng,NA,Jiangsu,NA,NA,NA,NA,NA,NA,L405753,G405504
https://www.gem.wiki/Huadian_Yizheng_Thermal_power_station,China,Huadian Yizheng Thermal power station,华电仪征热电厂,2-2,NG,200,shelved,CC,Y,not found,NA,NA,"Jiangsu Electric Power Development Co., Ltd. [48%]; PetroChina Kunlun Gas Co., Ltd. [20%]; Yizheng Yangzi Investment Development Co., Ltd. [16%]; Yangzhou Chemical Industry Investment Development Co., Ltd. [16%]","Jiangsu Electric Power Development Co., Ltd. [48%]; Kunlun Energy Company Limited [20%]; Yizheng Yangzi Investment Development Co., Ltd. [16%]; Yangzhou Chemical Industry Investment Development Co., Ltd. [16%]",32.287236,119.054979,exact,East Asia,Yangzhou,Yizheng,NA,Jiangsu,NA,NA,NA,NA,NA,NA,L405753,G405505
https://www.gem.wiki/Huadian_Yizheng_Thermal_power_station,China,Huadian Yizheng Thermal power station,华电仪征热电厂,2-3,NG,200,shelved,CC,Y,not found,NA,NA,"Jiangsu Electric Power Development Co., Ltd. [48%]; PetroChina Kunlun Gas Co., Ltd. [20%]; Yizheng Yangzi Investment Development Co., Ltd. [16%]; Yangzhou Chemical Industry Investment Development Co., Ltd. [16%]","Jiangsu Electric Power Development Co., Ltd. [48%]; Kunlun Energy Company Limited [20%]; Yizheng Yangzi Investment Development Co., Ltd. [16%]; Yangzhou Chemical Industry Investment Development Co., Ltd. [16%]",32.287236,119.054979,exact,East Asia,Yangzhou,Yizheng,NA,Jiangsu,NA,NA,NA,NA,NA,NA,L405753,G405506
https://www.gem.wiki/Huadian_Yuhua_Thermal_power_station,China,Huadian Yuhua Thermal power station,华电裕华燃机发电厂,1,NG,400,proposed,CC,Y,not found,NA,NA,"Huadian Power International Corporation Limited [60%]; Hebei Huarui Energy Group Co., Ltd. [40%]","Huadian International Power Co., Ltd. [60%]; Huadian International Power Co., Ltd. [40%]",37.952243,114.519708,exact,East Asia,Shijiazhuang,NA,Luancheng,Hebei,NA,NA,NA,NA,NA,NA,L405724,G405432
https://www.gem.wiki/Huadian_Yuhua_Thermal_power_station,China,Huadian Yuhua Thermal power station,华电裕华燃机发电厂,2,NG,400,proposed,CC,Y,not found,NA,NA,"Huadian Power International Corporation Limited [60%]; Hebei Huarui Energy Group Co., Ltd. [40%]","Huadian International Power Co., Ltd. [60%]; Huadian International Power Co., Ltd. [40%]",37.952243,114.519708,exact,East Asia,Shijiazhuang,NA,Luancheng,Hebei,NA,NA,NA,NA,NA,NA,L405724,G405433
https://www.gem.wiki/Huadian_Zengcheng_Gas_Thermal_power_station,China,Huadian Zengcheng Gas Thermal power station,华电广州增城燃气热电厂,1,NG,670,operating,CC,Y,2020,NA,NA,"Huadian Fuxin Energy Co., Ltd. [55%]; PetroChina Kunlun Gas Co., Ltd. [20%]; Guangzhou Zengcheng Industrial Investment Group Co., Ltd. [10%]; China Power Engineering Consulting (Group) Technology Development Co., Ltd. [10%]; other [5%]","China Huadian Corporation [55%]; Kunlun Energy Company Limited [20%]; Guangzhou Zengcheng Industrial Investment Group Co., Ltd. [10%]; China Energy Engineering Corporation Limited [10%]",23.172274,113.676664,exact,East Asia,Guangzhou,NA,Zengcheng,Guangdong,NA,NA,Huadian Guangzhou Zengcheng,NA,NA,NA,L405725,G405255
https://www.gem.wiki/Huadian_Zengcheng_Gas_Thermal_power_station,China,Huadian Zengcheng Gas Thermal power station,华电广州增城燃气热电厂,2,NG,670,operating,CC,Y,2020,NA,NA,"Huadian Fuxin Energy Co., Ltd. [55%]; PetroChina Kunlun Gas Co., Ltd. [20%]; Guangzhou Zengcheng Industrial Investment Group Co., Ltd. [10%]; China Power Engineering Consulting (Group) Technology Development Co., Ltd. [10%]; other [5%]","China Huadian Corporation [55%]; Kunlun Energy Company Limited [20%]; Guangzhou Zengcheng Industrial Investment Group Co., Ltd. [10%]; China Energy Engineering Corporation Limited [10%]",23.172274,113.676664,exact,East Asia,Guangzhou,NA,Zengcheng,Guangdong,NA,NA,Huadian Guangzhou Zengcheng,NA,NA,NA,L405725,G405256
https://www.gem.wiki/Huadian_Zhangqiu_Gas_Thermal_power_station,China,Huadian Zhangqiu Gas Thermal power station,华电章丘燃机热电厂,1,NG,490,proposed,CC,Y,not found,NA,NA,"Huadian Power International Corporation Limited [70%]; Jinan Thermal Group Co., Ltd. [30%]","Huadian International Power Co., Ltd. [70%]; Jinan Energy Group Co., Ltd. [30%]",36.727987,117.399261,exact,East Asia,Jinan,Zhangqiu,NA,Shandong,NA,NA,NA,NA,NA,NA,L405726,G405623
https://www.gem.wiki/Huadian_Zhangqiu_Gas_Thermal_power_station,China,Huadian Zhangqiu Gas Thermal power station,华电章丘燃机热电厂,2,NG,490,proposed,CC,Y,not found,NA,NA,"Huadian Power International Corporation Limited [70%]; Jinan Thermal Group Co., Ltd. [30%]","Huadian International Power Co., Ltd. [70%]; Jinan Energy Group Co., Ltd. [30%]",36.727987,117.399261,exact,East Asia,Jinan,Zhangqiu,NA,Shandong,NA,NA,NA,NA,NA,NA,L405726,G405624
https://www.gem.wiki/Huadian_Zizhuang_Gas_power_station,China,Huadian Zizhuang Gas power station,上海华电莘庄工业区燃气热电厂,1,NG,60,operating,CC,Y,2015,NA,NA,"Huadian Fuxin Energy Co., Ltd. [100%]",China Huadian Corporation [100%],31.059585,121.357885,exact,East Asia,NA,NA,Minhang District,Shanghai,NA,NA,Shanghai Huadian Xinzhuang Industrial Zone Gas-fired Cogeneration District Distributed Energy Project,NA,NA,NA,L405727,G405660
https://www.gem.wiki/Huadian_Zizhuang_Gas_power_station,China,Huadian Zizhuang Gas power station,上海华电莘庄工业区燃气热电厂,2,NG,60,operating,CC,Y,2015,NA,NA,"Huadian Fuxin Energy Co., Ltd. [100%]",China Huadian Corporation [100%],31.059585,121.357885,exact,East Asia,NA,NA,Minhang District,Shanghai,NA,NA,Shanghai Huadian Xinzhuang Industrial Zone Gas-fired Cogeneration District Distributed Energy Project,NA,NA,NA,L405727,G405661
https://www.gem.wiki/Huahai_Energy_Deqing_Gas_Thermal_power_station,China,Huahai Energy Deqing Gas Thermal power station,华海能源德庆工业园天然气热电厂,1,NG,100,proposed,CC,Y,2022,NA,NA,"Zhongshan Defengyuan Investment Co., Ltd. [70%]; Zhaoqing Botong Energy Investment Partnership (Limited Partnership) [30%]","GCL Smart Energy (Suzhou) Co., Ltd. [64.4%]; Ningbo Jiangbei Xinlan Investment Management Center (Limited Partnership) [5.6%]; Zhaoqing Botong Energy Investment Partnership (Limited Partnership) [30%]",23.140864,111.807434,approximate,East Asia,Zhaoqing,NA,Deqing,Guangdong,NA,NA,NA,NA,NA,NA,L405728,G405238
https://www.gem.wiki/Huahai_Energy_Deqing_Gas_Thermal_power_station,China,Huahai Energy Deqing Gas Thermal power station,华海能源德庆工业园天然气热电厂,2,NG,100,proposed,CC,Y,2022,NA,NA,"Zhongshan Defengyuan Investment Co., Ltd. [70%]; Zhaoqing Botong Energy Investment Partnership (Limited Partnership) [30%]","GCL Smart Energy (Suzhou) Co., Ltd. [64.4%]; Ningbo Jiangbei Xinlan Investment Management Center (Limited Partnership) [5.6%]; Zhaoqing Botong Energy Investment Partnership (Limited Partnership) [30%]",23.140864,111.807434,approximate,East Asia,Zhaoqing,NA,Deqing,Guangdong,NA,NA,NA,NA,NA,NA,L405728,G405239
https://www.gem.wiki/Huaneng_Beijing_Thermal_power_station,China,Huaneng Beijing Thermal power station,华能北京热电厂,1,NG,845,operating,CC,Y,1999,NA,NA,"Huaneng International Power Co., Ltd. [41%]; Beijing Jingneng Power Co., Ltd. [34%]; China Hua Neng Group Hong Kong Limited [25%]","Huaneng International Power Co., Ltd. [41%]; Beijing Jingneng Power Co., Ltd. [34%]; China Hua Neng Group Hong Kong Limited [25%]",39.885361,116.53537,exact,East Asia,NA,NA,Chaoyang District,Beijing,NA,NA,Beijing Southeast Gas Thermal Power Station,NA,NA,NA,L405729,G405759
https://www.gem.wiki/Huaneng_Beijing_Thermal_power_station,China,Huaneng Beijing Thermal power station,华能北京热电厂,2,NG,924,operating,CC,Y,2011,NA,NA,"Huaneng International Power Co., Ltd. [41%]; Beijing Jingneng Power Co., Ltd. [34%]; China Hua Neng Group Hong Kong Limited [25%]","Huaneng International Power Co., Ltd. [41%]; Beijing Jingneng Power Co., Ltd. [34%]; China Hua Neng Group Hong Kong Limited [25%]",39.885361,116.53537,exact,East Asia,NA,NA,Chaoyang District,Beijing,NA,NA,Beijing Southeast Gas Thermal Power Station,NA,NA,NA,L405729,G405175
https://www.gem.wiki/Huaneng_Beijing_Thermal_power_station,China,Huaneng Beijing Thermal power station,华能北京热电厂,3,NG,998,operating,CC,Y,2017,NA,NA,"Huaneng International Power Co., Ltd. [41%]; Beijing Jingneng Power Co., Ltd. [34%]; China Hua Neng Group Hong Kong Limited [25%]","Huaneng International Power Co., Ltd. [41%]; Beijing Jingneng Power Co., Ltd. [34%]; China Hua Neng Group Hong Kong Limited [25%]",39.885361,116.53537,exact,East Asia,NA,NA,Chaoyang District,Beijing,NA,NA,Beijing Southeast Gas Thermal Power Station,NA,NA,NA,L405729,G405176
https://www.gem.wiki/Huaneng_Chongqing_Liangjiang_Gas_power_station,China,Huaneng Chongqing Liangjiang Gas power station,华能重庆两江燃机发电厂,1,NG,470,operating,CC,Y,2014,NA,NA,"Huaneng International Power Co., Ltd. [75%]; PetroChina Kunlun Gas Co., Ltd. [15%]; Chongqing Gas Group Corporation Ltd. [10%]","Huaneng International Power Co., Ltd. [75%]; Kunlun Energy Company Limited [15%]; Chongqing Gas Group Corporation Ltd. [10%]",29.784345,106.512695,exact,East Asia,NA,NA,Liangjiang New District,Chongqing,{'WRI': 'WRI1061065'},NA,NA,NA,NA,NA,L405730,G405180
https://www.gem.wiki/Huaneng_Chongqing_Liangjiang_Gas_power_station,China,Huaneng Chongqing Liangjiang Gas power station,华能重庆两江燃机发电厂,2,NG,470,operating,CC,Y,2014,NA,NA,"Huaneng International Power Co., Ltd. [75%]; PetroChina Kunlun Gas Co., Ltd. [15%]; Chongqing Gas Group Corporation Ltd. [10%]","Huaneng International Power Co., Ltd. [75%]; Kunlun Energy Company Limited [15%]; Chongqing Gas Group Corporation Ltd. [10%]",29.784345,106.512695,exact,East Asia,NA,NA,Liangjiang New District,Chongqing,{'WRI': 'WRI1061065'},NA,NA,NA,NA,NA,L405730,G405181
https://www.gem.wiki/Huaneng_Dainan_Gas_power_station,China,Huaneng Dainan Gas power station,华能戴南燃机热电厂,1,NG,100,construction,CC,Y,not found,NA,NA,"Huaneng International Power Co., Ltd. [100%]","Huaneng International Power Co., Ltd. [100%]",32.725449,120.067667,exact,East Asia,Xinghua,Dainan,NA,Jiangsu,NA,NA,NA,NA,NA,NA,L405731,G405537
https://www.gem.wiki/Huaneng_Dainan_Gas_power_station,China,Huaneng Dainan Gas power station,华能戴南燃机热电厂,2,NG,100,construction,CC,Y,not found,NA,NA,"Huaneng International Power Co., Ltd. [100%]","Huaneng International Power Co., Ltd. [100%]",32.725449,120.067667,exact,East Asia,Xinghua,Dainan,NA,Jiangsu,NA,NA,NA,NA,NA,NA,L405731,G405538
https://www.gem.wiki/Huaneng_Dongguan_Gas_Thermal_power_station,China,Huaneng Dongguan Gas Thermal power station,华能东莞燃机热电,1,NG,475,operating,CC,Y,2020,NA,NA,"Huaneng (Guangdong) Energy Development Co., Ltd. [80%]; PetroChina Kunlun Gas Co., Ltd. [20%]","Huaneng International Power Co., Ltd. [80%]; Kunlun Energy Company Limited [20%]",22.983207,114.102517,exact,East Asia,Dongguan,Xie Gang Town,NA,Guangdong,NA,NA,NA,NA,NA,NA,L405732,G405264
https://www.gem.wiki/Huaneng_Dongguan_Gas_Thermal_power_station,China,Huaneng Dongguan Gas Thermal power station,华能东莞燃机热电,2,NG,472.52,operating,CC,Y,not found,NA,NA,"Huaneng (Guangdong) Energy Development Co., Ltd. [80%]; PetroChina Kunlun Gas Co., Ltd. [20%]","Huaneng International Power Co., Ltd. [80%]; Kunlun Energy Company Limited [20%]",22.983207,114.102517,exact,East Asia,Dongguan,Xie Gang Town,NA,Guangdong,NA,NA,NA,NA,NA,NA,L405732,G405265
